scores,apple,steps,time per apple
9.0,261,29993475,29.0
18.0,573,29994048,31.833333333333332
12.0,351,29994399,29.25
3.0,120,29994519,40.0
10.0,270,29994789,27.0
35.0,735,29995524,21.0
15.0,283,29995807,18.866666666666667
26.0,696,29996503,26.76923076923077
9.0,163,29996666,18.11111111111111
29.0,634,29997300,21.862068965517242
2.0,75,29997375,37.5
12.0,317,29997692,26.416666666666668
26.0,625,29998317,24.03846153846154
16.0,384,29998701,24.0
11.0,329,29999030,29.90909090909091
17.0,365,29999395,21.470588235294116
15.0,439,29999834,29.266666666666666
35.0,926,30000760,26.457142857142856
3.0,106,30000866,35.333333333333336
1.0,31,30000897,31.0
11.0,260,30001157,23.636363636363637
20.0,475,30001632,23.75
25.0,650,30002282,26.0
21.0,470,30002752,22.38095238095238
19.0,462,30003214,24.31578947368421
6.0,206,30003420,34.333333333333336
22.0,516,30003936,23.454545454545453
28.0,851,30004787,30.392857142857142
33.0,878,30005665,26.606060606060606
18.0,418,30006083,23.22222222222222
29.0,620,30006703,21.379310344827587
1.0,26,30006729,26.0
3.0,112,30006841,37.333333333333336
19.0,529,30007370,27.842105263157894
12.0,276,30007646,23.0
13.0,277,30007923,21.307692307692307
38.0,1103,30009026,29.026315789473685
30.0,726,30009752,24.2
16.0,305,30010057,19.0625
7.0,150,30010207,21.428571428571427
21.0,637,30010844,30.333333333333332
23.0,436,30011280,18.956521739130434
27.0,670,30011950,24.814814814814813
5.0,124,30012074,24.8
1.0,23,30012097,23.0
22.0,534,30012631,24.272727272727273
34.0,894,30013525,26.294117647058822
9.0,345,30013870,38.333333333333336
22.0,502,30014372,22.818181818181817
16.0,315,30014687,19.6875
16.0,366,30015053,22.875
23.0,595,30015648,25.869565217391305
4.0,135,30015783,33.75
17.0,371,30016154,21.823529411764707
18.0,563,30016717,31.27777777777778
1.0,64,30016781,64.0
6.0,149,30016930,24.833333333333332
14.0,217,30017147,15.5
24.0,531,30017678,22.125
28.0,656,30018334,23.428571428571427
20.0,431,30018765,21.55
18.0,413,30019178,22.944444444444443
39.0,981,30020159,25.153846153846153
31.0,787,30020946,25.387096774193548
26.0,608,30021554,23.384615384615383
29.0,703,30022257,24.24137931034483
11.0,304,30022561,27.636363636363637
32.0,761,30023322,23.78125
24.0,579,30023901,24.125
21.0,523,30024424,24.904761904761905
10.0,251,30024675,25.1
12.0,288,30024963,24.0
9.0,225,30025188,25.0
18.0,481,30025669,26.72222222222222
34.0,872,30026541,25.647058823529413
17.0,398,30026939,23.41176470588235
16.0,373,30027312,23.3125
15.0,358,30027670,23.866666666666667
20.0,571,30028241,28.55
29.0,636,30028877,21.93103448275862
23.0,424,30029301,18.434782608695652
14.0,384,30029685,27.428571428571427
11.0,252,30029937,22.90909090909091
13.0,381,30030318,29.307692307692307
6.0,211,30030529,35.166666666666664
15.0,362,30030891,24.133333333333333
10.0,233,30031124,23.3
21.0,504,30031628,24.0
8.0,181,30031809,22.625
19.0,387,30032196,20.36842105263158
24.0,679,30032875,28.291666666666668
26.0,456,30033331,17.53846153846154
3.0,64,30033395,21.333333333333332
13.0,361,30033756,27.76923076923077
19.0,385,30034141,20.263157894736842
13.0,447,30034588,34.38461538461539
20.0,318,30034906,15.9
20.0,506,30035412,25.3
9.0,275,30035687,30.555555555555557
6.0,141,30035828,23.5
11.0,154,30035982,14.0
50.0,1257,30037239,25.14
18.0,393,30037632,21.833333333333332
12.0,301,30037933,25.083333333333332
15.0,462,30038395,30.8
16.0,405,30038800,25.3125
13.0,288,30039088,22.153846153846153
24.0,548,30039636,22.833333333333332
9.0,145,30039781,16.11111111111111
11.0,394,30040175,35.81818181818182
5.0,254,30040429,50.8
20.0,436,30040865,21.8
43.0,965,30041830,22.441860465116278
15.0,428,30042258,28.533333333333335
10.0,136,30042394,13.6
5.0,165,30042559,33.0
26.0,602,30043161,23.153846153846153
10.0,212,30043373,21.2
15.0,360,30043733,24.0
25.0,640,30044373,25.6
23.0,487,30044860,21.17391304347826
13.0,276,30045136,21.23076923076923
11.0,249,30045385,22.636363636363637
33.0,814,30046199,24.666666666666668
8.0,119,30046318,14.875
14.0,386,30046704,27.571428571428573
19.0,498,30047202,26.210526315789473
26.0,621,30047823,23.884615384615383
3.0,101,30047924,33.666666666666664
25.0,603,30048527,24.12
18.0,358,30048885,19.88888888888889
25.0,566,30049451,22.64
20.0,496,30049947,24.8
26.0,764,30050711,29.384615384615383
20.0,493,30051204,24.65
13.0,339,30051543,26.076923076923077
17.0,319,30051862,18.764705882352942
9.0,221,30052083,24.555555555555557
17.0,432,30052515,25.41176470588235
15.0,356,30052871,23.733333333333334
10.0,279,30053150,27.9
13.0,310,30053460,23.846153846153847
10.0,209,30053669,20.9
22.0,662,30054331,30.09090909090909
14.0,350,30054681,25.0
24.0,547,30055228,22.791666666666668
28.0,689,30055917,24.607142857142858
39.0,870,30056787,22.307692307692307
19.0,419,30057206,22.05263157894737
15.0,435,30057641,29.0
33.0,882,30058523,26.727272727272727
11.0,285,30058808,25.90909090909091
11.0,325,30059133,29.545454545454547
6.0,211,30059344,35.166666666666664
20.0,511,30059855,25.55
9.0,204,30060059,22.666666666666668
21.0,505,30060564,24.047619047619047
14.0,246,30060810,17.571428571428573
20.0,467,30061277,23.35
0.0,31,30061308,inf
35.0,972,30062280,27.771428571428572
27.0,707,30062987,26.185185185185187
17.0,422,30063409,24.823529411764707
9.0,189,30063598,21.0
19.0,412,30064010,21.68421052631579
7.0,174,30064184,24.857142857142858
32.0,835,30065019,26.09375
28.0,685,30065704,24.464285714285715
5.0,147,30065851,29.4
17.0,354,30066205,20.823529411764707
1.0,24,30066229,24.0
46.0,1167,30067396,25.369565217391305
8.0,256,30067652,32.0
15.0,336,30067988,22.4
7.0,186,30068174,26.571428571428573
1.0,58,30068232,58.0
13.0,259,30068491,19.923076923076923
28.0,711,30069202,25.392857142857142
28.0,638,30069840,22.785714285714285
3.0,97,30069937,32.333333333333336
21.0,473,30070410,22.523809523809526
17.0,482,30070892,28.352941176470587
15.0,524,30071416,34.93333333333333
20.0,425,30071841,21.25
28.0,664,30072505,23.714285714285715
0.0,21,30072526,inf
19.0,437,30072963,23.0
23.0,509,30073472,22.130434782608695
13.0,318,30073790,24.46153846153846
31.0,707,30074497,22.806451612903224
28.0,725,30075222,25.892857142857142
22.0,620,30075842,28.181818181818183
24.0,715,30076557,29.791666666666668
33.0,855,30077412,25.90909090909091
20.0,445,30077857,22.25
13.0,405,30078262,31.153846153846153
19.0,399,30078661,21.0
18.0,399,30079060,22.166666666666668
25.0,560,30079620,22.4
11.0,324,30079944,29.454545454545453
2.0,92,30080036,46.0
5.0,128,30080164,25.6
10.0,209,30080373,20.9
16.0,340,30080713,21.25
29.0,747,30081460,25.75862068965517
12.0,232,30081692,19.333333333333332
18.0,510,30082202,28.333333333333332
7.0,174,30082376,24.857142857142858
15.0,399,30082775,26.6
16.0,335,30083110,20.9375
6.0,173,30083283,28.833333333333332
18.0,459,30083742,25.5
23.0,514,30084256,22.347826086956523
34.0,775,30085031,22.794117647058822
15.0,338,30085369,22.533333333333335
14.0,327,30085696,23.357142857142858
29.0,728,30086424,25.103448275862068
10.0,317,30086741,31.7
5.0,224,30086965,44.8
14.0,363,30087328,25.928571428571427
14.0,269,30087597,19.214285714285715
12.0,330,30087927,27.5
24.0,496,30088423,20.666666666666668
28.0,633,30089056,22.607142857142858
8.0,262,30089318,32.75
37.0,833,30090151,22.513513513513512
7.0,235,30090386,33.57142857142857
12.0,459,30090845,38.25
23.0,584,30091429,25.391304347826086
12.0,328,30091757,27.333333333333332
10.0,249,30092006,24.9
12.0,397,30092403,33.083333333333336
7.0,122,30092525,17.428571428571427
21.0,551,30093076,26.238095238095237
28.0,678,30093754,24.214285714285715
15.0,351,30094105,23.4
26.0,617,30094722,23.73076923076923
33.0,731,30095453,22.151515151515152
18.0,383,30095836,21.27777777777778
21.0,480,30096316,22.857142857142858
19.0,515,30096831,27.105263157894736
13.0,455,30097286,35.0
22.0,644,30097930,29.272727272727273
27.0,757,30098687,28.037037037037038
9.0,282,30098969,31.333333333333332
7.0,170,30099139,24.285714285714285
7.0,160,30099299,22.857142857142858
18.0,456,30099755,25.333333333333332
27.0,751,30100506,27.814814814814813
26.0,571,30101077,21.96153846153846
4.0,84,30101161,21.0
12.0,329,30101490,27.416666666666668
14.0,330,30101820,23.571428571428573
14.0,280,30102100,20.0
20.0,530,30102630,26.5
21.0,586,30103216,27.904761904761905
35.0,970,30104186,27.714285714285715
9.0,246,30104432,27.333333333333332
5.0,172,30104604,34.4
26.0,540,30105144,20.76923076923077
28.0,741,30105885,26.464285714285715
22.0,496,30106381,22.545454545454547
20.0,523,30106904,26.15
13.0,237,30107141,18.23076923076923
13.0,336,30107477,25.846153846153847
13.0,231,30107708,17.76923076923077
6.0,196,30107904,32.666666666666664
18.0,611,30108515,33.94444444444444
2.0,71,30108586,35.5
25.0,551,30109137,22.04
11.0,295,30109432,26.818181818181817
8.0,210,30109642,26.25
21.0,522,30110164,24.857142857142858
30.0,702,30110866,23.4
10.0,181,30111047,18.1
14.0,320,30111367,22.857142857142858
31.0,679,30112046,21.903225806451612
16.0,380,30112426,23.75
9.0,241,30112667,26.77777777777778
15.0,296,30112963,19.733333333333334
14.0,388,30113351,27.714285714285715
17.0,545,30113896,32.05882352941177
26.0,710,30114606,27.307692307692307
14.0,381,30114987,27.214285714285715
28.0,810,30115797,28.928571428571427
6.0,165,30115962,27.5
10.0,240,30116202,24.0
18.0,454,30116656,25.22222222222222
1.0,49,30116705,49.0
11.0,187,30116892,17.0
19.0,409,30117301,21.526315789473685
16.0,436,30117737,27.25
19.0,501,30118238,26.36842105263158
28.0,756,30118994,27.0
13.0,352,30119346,27.076923076923077
15.0,308,30119654,20.533333333333335
21.0,437,30120091,20.80952380952381
16.0,426,30120517,26.625
5.0,98,30120615,19.6
15.0,309,30120924,20.6
13.0,301,30121225,23.153846153846153
30.0,715,30121940,23.833333333333332
11.0,174,30122114,15.818181818181818
8.0,185,30122299,23.125
21.0,633,30122932,30.142857142857142
17.0,431,30123363,25.352941176470587
26.0,613,30123976,23.576923076923077
9.0,199,30124175,22.11111111111111
41.0,1194,30125369,29.121951219512194
17.0,369,30125738,21.705882352941178
16.0,379,30126117,23.6875
7.0,128,30126245,18.285714285714285
19.0,385,30126630,20.263157894736842
24.0,600,30127230,25.0
18.0,384,30127614,21.333333333333332
6.0,239,30127853,39.833333333333336
22.0,490,30128343,22.272727272727273
0.0,28,30128371,inf
19.0,456,30128827,24.0
13.0,270,30129097,20.76923076923077
15.0,332,30129429,22.133333333333333
17.0,456,30129885,26.823529411764707
21.0,450,30130335,21.428571428571427
10.0,308,30130643,30.8
26.0,584,30131227,22.46153846153846
26.0,684,30131911,26.307692307692307
5.0,179,30132090,35.8
32.0,687,30132777,21.46875
10.0,252,30133029,25.2
41.0,1062,30134091,25.902439024390244
19.0,461,30134552,24.263157894736842
18.0,365,30134917,20.27777777777778
18.0,391,30135308,21.72222222222222
24.0,583,30135891,24.291666666666668
28.0,584,30136475,20.857142857142858
17.0,385,30136860,22.647058823529413
28.0,743,30137603,26.535714285714285
17.0,407,30138010,23.941176470588236
14.0,407,30138417,29.071428571428573
22.0,712,30139129,32.36363636363637
16.0,617,30139746,38.5625
22.0,716,30140462,32.54545454545455
31.0,1067,30141529,34.41935483870968
19.0,626,30142155,32.94736842105263
5.0,102,30142257,20.4
15.0,544,30142801,36.266666666666666
21.0,721,30143522,34.333333333333336
18.0,789,30144311,43.833333333333336
21.0,698,30145009,33.23809523809524
11.0,238,30145247,21.636363636363637
19.0,618,30145865,32.526315789473685
20.0,518,30146383,25.9
5.0,235,30146618,47.0
41.0,1299,30147917,31.682926829268293
27.0,998,30148915,36.96296296296296
18.0,585,30149500,32.5
17.0,447,30149947,26.294117647058822
9.0,351,30150298,39.0
23.0,708,30151006,30.782608695652176
20.0,502,30151508,25.1
9.0,257,30151765,28.555555555555557
28.0,821,30152586,29.321428571428573
8.0,364,30152950,45.5
11.0,395,30153345,35.90909090909091
30.0,883,30154228,29.433333333333334
29.0,855,30155083,29.482758620689655
24.0,754,30155837,31.416666666666668
13.0,541,30156378,41.61538461538461
28.0,977,30157355,34.892857142857146
24.0,862,30158217,35.916666666666664
8.0,220,30158437,27.5
5.0,112,30158549,22.4
37.0,952,30159501,25.72972972972973
19.0,674,30160175,35.473684210526315
27.0,1107,30161282,41.0
26.0,867,30162149,33.34615384615385
10.0,271,30162420,27.1
24.0,796,30163216,33.166666666666664
20.0,817,30164033,40.85
15.0,532,30164565,35.46666666666667
16.0,539,30165104,33.6875
23.0,822,30165926,35.73913043478261
4.0,122,30166048,30.5
14.0,446,30166494,31.857142857142858
12.0,288,30166782,24.0
12.0,363,30167145,30.25
16.0,682,30167827,42.625
9.0,334,30168161,37.111111111111114
13.0,358,30168519,27.53846153846154
20.0,614,30169133,30.7
9.0,419,30169552,46.55555555555556
13.0,492,30170044,37.84615384615385
13.0,438,30170482,33.69230769230769
6.0,259,30170741,43.166666666666664
10.0,386,30171127,38.6
13.0,385,30171512,29.615384615384617
7.0,293,30171805,41.857142857142854
12.0,473,30172278,39.416666666666664
25.0,751,30173029,30.04
26.0,754,30173783,29.0
29.0,886,30174669,30.551724137931036
6.0,203,30174872,33.833333333333336
23.0,583,30175455,25.347826086956523
13.0,481,30175936,37.0
19.0,673,30176609,35.421052631578945
14.0,450,30177059,32.142857142857146
4.0,199,30177258,49.75
14.0,621,30177879,44.357142857142854
18.0,505,30178384,28.055555555555557
8.0,380,30178764,47.5
28.0,1078,30179842,38.5
12.0,384,30180226,32.0
18.0,488,30180714,27.11111111111111
22.0,581,30181295,26.40909090909091
24.0,766,30182061,31.916666666666668
19.0,620,30182681,32.63157894736842
27.0,756,30183437,28.0
35.0,1192,30184629,34.05714285714286
21.0,795,30185424,37.857142857142854
24.0,755,30186179,31.458333333333332
6.0,266,30186445,44.333333333333336
12.0,522,30186967,43.5
1.0,73,30187040,73.0
25.0,962,30188002,38.48
6.0,239,30188241,39.833333333333336
22.0,732,30188973,33.27272727272727
26.0,860,30189833,33.07692307692308
7.0,330,30190163,47.142857142857146
13.0,550,30190713,42.30769230769231
5.0,201,30190914,40.2
20.0,558,30191472,27.9
18.0,639,30192111,35.5
15.0,469,30192580,31.266666666666666
10.0,369,30192949,36.9
30.0,1298,30194247,43.266666666666666
11.0,351,30194598,31.90909090909091
1.0,82,30194680,82.0
24.0,799,30195479,33.291666666666664
22.0,824,30196303,37.45454545454545
21.0,643,30196946,30.61904761904762
5.0,297,30197243,59.4
31.0,825,30198068,26.612903225806452
14.0,539,30198607,38.5
35.0,1200,30199807,34.285714285714285
24.0,781,30200588,32.541666666666664
16.0,444,30201032,27.75
15.0,503,30201535,33.53333333333333
24.0,650,30202185,27.083333333333332
21.0,699,30202884,33.285714285714285
12.0,423,30203307,35.25
11.0,392,30203699,35.63636363636363
36.0,1082,30204781,30.055555555555557
8.0,354,30205135,44.25
12.0,532,30205667,44.333333333333336
14.0,360,30206027,25.714285714285715
19.0,475,30206502,25.0
22.0,651,30207153,29.59090909090909
7.0,332,30207485,47.42857142857143
38.0,1127,30208612,29.657894736842106
12.0,353,30208965,29.416666666666668
15.0,544,30209509,36.266666666666666
41.0,1413,30210922,34.46341463414634
22.0,690,30211612,31.363636363636363
13.0,547,30212159,42.07692307692308
6.0,204,30212363,34.0
26.0,1009,30213372,38.80769230769231
16.0,474,30213846,29.625
13.0,417,30214263,32.07692307692308
15.0,331,30214594,22.066666666666666
16.0,367,30214961,22.9375
17.0,400,30215361,23.529411764705884
32.0,908,30216269,28.375
23.0,619,30216888,26.91304347826087
8.0,237,30217125,29.625
4.0,100,30217225,25.0
14.0,566,30217791,40.42857142857143
26.0,820,30218611,31.53846153846154
17.0,564,30219175,33.1764705882353
15.0,457,30219632,30.466666666666665
17.0,596,30220228,35.05882352941177
20.0,652,30220880,32.6
5.0,180,30221060,36.0
46.0,1499,30222559,32.58695652173913
30.0,1111,30223670,37.03333333333333
13.0,371,30224041,28.53846153846154
7.0,226,30224267,32.285714285714285
14.0,642,30224909,45.857142857142854
14.0,460,30225369,32.857142857142854
32.0,1045,30226414,32.65625
29.0,916,30227330,31.586206896551722
5.0,156,30227486,31.2
16.0,424,30227910,26.5
12.0,419,30228329,34.916666666666664
15.0,403,30228732,26.866666666666667
23.0,809,30229541,35.17391304347826
10.0,194,30229735,19.4
25.0,820,30230555,32.8
11.0,324,30230879,29.454545454545453
27.0,1128,30232007,41.77777777777778
32.0,1147,30233154,35.84375
27.0,578,30233732,21.40740740740741
15.0,501,30234233,33.4
20.0,702,30234935,35.1
15.0,433,30235368,28.866666666666667
19.0,667,30236035,35.10526315789474
9.0,325,30236360,36.111111111111114
10.0,131,30236491,13.1
13.0,440,30236931,33.84615384615385
26.0,920,30237851,35.38461538461539
19.0,641,30238492,33.73684210526316
30.0,857,30239349,28.566666666666666
14.0,659,30240008,47.07142857142857
23.0,522,30240530,22.695652173913043
16.0,560,30241090,35.0
39.0,1174,30242264,30.102564102564102
12.0,464,30242728,38.666666666666664
27.0,985,30243713,36.48148148148148
7.0,212,30243925,30.285714285714285
12.0,376,30244301,31.333333333333332
25.0,862,30245163,34.48
24.0,890,30246053,37.083333333333336
13.0,418,30246471,32.15384615384615
14.0,606,30247077,43.285714285714285
20.0,605,30247682,30.25
16.0,540,30248222,33.75
6.0,213,30248435,35.5
11.0,529,30248964,48.09090909090909
24.0,830,30249794,34.583333333333336
16.0,427,30250221,26.6875
23.0,645,30250866,28.043478260869566
12.0,261,30251127,21.75
16.0,459,30251586,28.6875
27.0,811,30252397,30.037037037037038
15.0,497,30252894,33.13333333333333
23.0,648,30253542,28.17391304347826
9.0,284,30253826,31.555555555555557
12.0,466,30254292,38.833333333333336
18.0,516,30254808,28.666666666666668
22.0,722,30255530,32.81818181818182
28.0,989,30256519,35.32142857142857
22.0,728,30257247,33.09090909090909
14.0,379,30257626,27.071428571428573
34.0,1094,30258720,32.1764705882353
34.0,1097,30259817,32.26470588235294
8.0,266,30260083,33.25
25.0,741,30260824,29.64
10.0,405,30261229,40.5
21.0,646,30261875,30.761904761904763
19.0,500,30262375,26.31578947368421
4.0,170,30262545,42.5
21.0,564,30263109,26.857142857142858
32.0,1422,30264531,44.4375
24.0,794,30265325,33.083333333333336
16.0,501,30265826,31.3125
20.0,806,30266632,40.3
22.0,696,30267328,31.636363636363637
18.0,587,30267915,32.611111111111114
20.0,529,30268444,26.45
9.0,164,30268608,18.22222222222222
27.0,939,30269547,34.77777777777778
35.0,1035,30270582,29.571428571428573
16.0,554,30271136,34.625
21.0,775,30271911,36.904761904761905
22.0,512,30272423,23.272727272727273
12.0,346,30272769,28.833333333333332
25.0,813,30273582,32.52
13.0,503,30274085,38.69230769230769
14.0,595,30274680,42.5
25.0,909,30275589,36.36
18.0,531,30276120,29.5
24.0,865,30276985,36.041666666666664
12.0,296,30277281,24.666666666666668
18.0,726,30278007,40.333333333333336
23.0,862,30278869,37.47826086956522
21.0,828,30279697,39.42857142857143
19.0,537,30280234,28.263157894736842
10.0,348,30280582,34.8
10.0,420,30281002,42.0
9.0,413,30281415,45.888888888888886
34.0,1200,30282615,35.294117647058826
29.0,917,30283532,31.620689655172413
9.0,383,30283915,42.55555555555556
26.0,897,30284812,34.5
13.0,473,30285285,36.38461538461539
22.0,782,30286067,35.54545454545455
7.0,362,30286429,51.714285714285715
29.0,1118,30287547,38.55172413793103
32.0,1023,30288570,31.96875
23.0,746,30289316,32.43478260869565
22.0,718,30290034,32.63636363636363
12.0,380,30290414,31.666666666666668
11.0,359,30290773,32.63636363636363
26.0,829,30291602,31.884615384615383
22.0,708,30292310,32.18181818181818
22.0,701,30293011,31.863636363636363
12.0,382,30293393,31.833333333333332
10.0,406,30293799,40.6
25.0,744,30294543,29.76
26.0,790,30295333,30.384615384615383
16.0,539,30295872,33.6875
19.0,661,30296533,34.78947368421053
27.0,844,30297377,31.25925925925926
14.0,471,30297848,33.642857142857146
16.0,582,30298430,36.375
17.0,675,30299105,39.705882352941174
5.0,235,30299340,47.0
6.0,169,30299509,28.166666666666668
24.0,842,30300351,35.083333333333336
18.0,656,30301007,36.44444444444444
23.0,778,30301785,33.82608695652174
20.0,672,30302457,33.6
8.0,323,30302780,40.375
9.0,394,30303174,43.77777777777778
6.0,146,30303320,24.333333333333332
11.0,439,30303759,39.90909090909091
13.0,567,30304326,43.61538461538461
6.0,221,30304547,36.833333333333336
23.0,735,30305282,31.956521739130434
25.0,803,30306085,32.12
16.0,517,30306602,32.3125
29.0,750,30307352,25.862068965517242
12.0,389,30307741,32.416666666666664
23.0,962,30308703,41.82608695652174
34.0,1133,30309836,33.3235294117647
10.0,421,30310257,42.1
22.0,492,30310749,22.363636363636363
14.0,565,30311314,40.357142857142854
24.0,590,30311904,24.583333333333332
14.0,365,30312269,26.071428571428573
20.0,632,30312901,31.6
1.0,36,30312937,36.0
14.0,619,30313556,44.214285714285715
34.0,1055,30314611,31.029411764705884
37.0,932,30315543,25.18918918918919
13.0,427,30315970,32.84615384615385
5.0,232,30316202,46.4
6.0,221,30316423,36.833333333333336
23.0,875,30317298,38.04347826086956
21.0,766,30318064,36.476190476190474
20.0,796,30318860,39.8
24.0,879,30319739,36.625
18.0,508,30320247,28.22222222222222
26.0,816,30321063,31.384615384615383
29.0,926,30321989,31.93103448275862
10.0,209,30322198,20.9
12.0,432,30322630,36.0
6.0,214,30322844,35.666666666666664
7.0,154,30322998,22.0
24.0,737,30323735,30.708333333333332
16.0,549,30324284,34.3125
16.0,787,30325071,49.1875
10.0,217,30325288,21.7
7.0,279,30325567,39.857142857142854
25.0,753,30326320,30.12
0.0,58,30326378,inf
15.0,525,30326903,35.0
23.0,601,30327504,26.130434782608695
6.0,317,30327821,52.833333333333336
16.0,587,30328408,36.6875
15.0,516,30328924,34.4
24.0,705,30329629,29.375
22.0,755,30330384,34.31818181818182
19.0,640,30331024,33.68421052631579
11.0,373,30331397,33.90909090909091
14.0,437,30331834,31.214285714285715
14.0,503,30332337,35.92857142857143
43.0,1336,30333673,31.069767441860463
38.0,1289,30334962,33.921052631578945
26.0,949,30335911,36.5
15.0,497,30336408,33.13333333333333
30.0,1062,30337470,35.4
19.0,479,30337949,25.210526315789473
24.0,822,30338771,34.25
31.0,1294,30340065,41.74193548387097
10.0,231,30340296,23.1
8.0,195,30340491,24.375
16.0,619,30341110,38.6875
19.0,596,30341706,31.36842105263158
13.0,389,30342095,29.923076923076923
18.0,584,30342679,32.44444444444444
23.0,587,30343266,25.52173913043478
14.0,296,30343562,21.142857142857142
27.0,824,30344386,30.51851851851852
20.0,731,30345117,36.55
11.0,385,30345502,35.0
33.0,981,30346483,29.727272727272727
14.0,550,30347033,39.285714285714285
20.0,687,30347720,34.35
17.0,591,30348311,34.76470588235294
13.0,578,30348889,44.46153846153846
34.0,1119,30350008,32.911764705882355
21.0,487,30350495,23.19047619047619
10.0,431,30350926,43.1
11.0,404,30351330,36.72727272727273
16.0,656,30351986,41.0
12.0,377,30352363,31.416666666666668
11.0,505,30352868,45.90909090909091
21.0,583,30353451,27.761904761904763
34.0,1208,30354659,35.529411764705884
23.0,733,30355392,31.869565217391305
18.0,625,30356017,34.72222222222222
10.0,366,30356383,36.6
16.0,577,30356960,36.0625
14.0,356,30357316,25.428571428571427
8.0,294,30357610,36.75
25.0,749,30358359,29.96
25.0,817,30359176,32.68
11.0,358,30359534,32.54545454545455
44.0,1243,30360777,28.25
20.0,684,30361461,34.2
48.0,1497,30362958,31.1875
35.0,1251,30364209,35.74285714285714
21.0,764,30364973,36.38095238095238
10.0,410,30365383,41.0
25.0,720,30366103,28.8
11.0,437,30366540,39.72727272727273
7.0,201,30366741,28.714285714285715
16.0,557,30367298,34.8125
21.0,888,30368186,42.285714285714285
8.0,424,30368610,53.0
7.0,307,30368917,43.857142857142854
26.0,803,30369720,30.884615384615383
13.0,269,30369989,20.692307692307693
27.0,857,30370846,31.74074074074074
18.0,518,30371364,28.77777777777778
14.0,487,30371851,34.785714285714285
22.0,862,30372713,39.18181818181818
36.0,1224,30373937,34.0
31.0,1092,30375029,35.225806451612904
7.0,152,30375181,21.714285714285715
21.0,643,30375824,30.61904761904762
22.0,701,30376525,31.863636363636363
15.0,441,30376966,29.4
15.0,448,30377414,29.866666666666667
12.0,404,30377818,33.666666666666664
23.0,810,30378628,35.21739130434783
8.0,335,30378963,41.875
14.0,429,30379392,30.642857142857142
18.0,707,30380099,39.27777777777778
14.0,481,30380580,34.357142857142854
18.0,647,30381227,35.94444444444444
5.0,197,30381424,39.4
15.0,474,30381898,31.6
9.0,331,30382229,36.77777777777778
6.0,88,30382317,14.666666666666666
17.0,552,30382869,32.470588235294116
32.0,1017,30383886,31.78125
28.0,996,30384882,35.57142857142857
12.0,394,30385276,32.833333333333336
32.0,1278,30386554,39.9375
14.0,402,30386956,28.714285714285715
30.0,882,30387838,29.4
16.0,672,30388510,42.0
18.0,601,30389111,33.388888888888886
6.0,240,30389351,40.0
29.0,902,30390253,31.103448275862068
17.0,614,30390867,36.11764705882353
17.0,461,30391328,27.11764705882353
17.0,713,30392041,41.94117647058823
7.0,234,30392275,33.42857142857143
21.0,785,30393060,37.38095238095238
20.0,635,30393695,31.75
17.0,532,30394227,31.294117647058822
10.0,322,30394549,32.2
27.0,971,30395520,35.96296296296296
14.0,602,30396122,43.0
30.0,926,30397048,30.866666666666667
30.0,978,30398026,32.6
2.0,73,30398099,36.5
17.0,598,30398697,35.1764705882353
10.0,379,30399076,37.9
2.0,113,30399189,56.5
17.0,341,30399530,20.058823529411764
10.0,464,30399994,46.4
13.0,457,30400451,35.15384615384615
11.0,328,30400779,29.818181818181817
16.0,536,30401315,33.5
11.0,250,30401565,22.727272727272727
25.0,817,30402382,32.68
19.0,599,30402981,31.526315789473685
15.0,663,30403644,44.2
18.0,533,30404177,29.61111111111111
2.0,93,30404270,46.5
11.0,353,30404623,32.09090909090909
18.0,590,30405213,32.77777777777778
18.0,626,30405839,34.77777777777778
17.0,436,30406275,25.647058823529413
14.0,505,30406780,36.07142857142857
23.0,713,30407493,31.0
23.0,903,30408396,39.26086956521739
17.0,576,30408972,33.88235294117647
21.0,897,30409869,42.714285714285715
18.0,616,30410485,34.22222222222222
28.0,1141,30411626,40.75
27.0,914,30412540,33.851851851851855
16.0,538,30413078,33.625
23.0,721,30413799,31.347826086956523
8.0,353,30414152,44.125
22.0,717,30414869,32.59090909090909
8.0,383,30415252,47.875
11.0,370,30415622,33.63636363636363
8.0,193,30415815,24.125
44.0,1313,30417128,29.84090909090909
3.0,95,30417223,31.666666666666668
12.0,361,30417584,30.083333333333332
15.0,417,30418001,27.8
16.0,626,30418627,39.125
7.0,203,30418830,29.0
6.0,240,30419070,40.0
15.0,538,30419608,35.86666666666667
21.0,628,30420236,29.904761904761905
10.0,325,30420561,32.5
6.0,216,30420777,36.0
31.0,1145,30421922,36.935483870967744
26.0,848,30422770,32.61538461538461
9.0,352,30423122,39.111111111111114
13.0,484,30423606,37.23076923076923
6.0,351,30423957,58.5
23.0,725,30424682,31.52173913043478
3.0,112,30424794,37.333333333333336
30.0,976,30425770,32.53333333333333
19.0,735,30426505,38.68421052631579
39.0,1334,30427839,34.205128205128204
28.0,846,30428685,30.214285714285715
3.0,78,30428763,26.0
32.0,987,30429750,30.84375
6.0,197,30429947,32.833333333333336
13.0,490,30430437,37.69230769230769
29.0,855,30431292,29.482758620689655
36.0,1055,30432347,29.305555555555557
5.0,149,30432496,29.8
6.0,192,30432688,32.0
11.0,301,30432989,27.363636363636363
10.0,384,30433373,38.4
15.0,502,30433875,33.46666666666667
7.0,274,30434149,39.142857142857146
12.0,449,30434598,37.416666666666664
