"value","category"
16,"Onestep"
17.8947368421053,"Vector"
17,"Tabular"
14.2727272727273,"Onestep"
15.5,"Vector"
14.9565217391304,"Tabular"
15.2678571428571,"Onestep"
15.8636363636364,"Vector"
10.9411764705882,"Tabular"
14.4705882352941,"Onestep"
15.5714285714286,"Vector"
14.7708333333333,"Tabular"
17.8888888888889,"Onestep"
15.2142857142857,"Vector"
14.0909090909091,"Tabular"
16.0526315789474,"Onestep"
12.8846153846154,"Vector"
15.0652173913043,"Tabular"
12,"Onestep"
15.1428571428571,"Vector"
13.7857142857143,"Tabular"
13.9545454545455,"Onestep"
17.6666666666667,"Vector"
15.5,"Tabular"
13.8181818181818,"Onestep"
14.2307692307692,"Vector"
13.0333333333333,"Tabular"
15.9393939393939,"Onestep"
16.953488372093,"Vector"
18.3255813953488,"Tabular"
15.2307692307692,"Onestep"
11.2631578947368,"Vector"
17.8888888888889,"Tabular"
17.6896551724138,"Onestep"
15,"Vector"
14.2727272727273,"Tabular"
14.8333333333333,"Onestep"
15,"Vector"
17.1666666666667,"Tabular"
17.7692307692308,"Onestep"
12.9189189189189,"Vector"
16.9230769230769,"Tabular"
15.6285714285714,"Onestep"
17.2631578947368,"Vector"
13.0384615384615,"Tabular"
15.8620689655172,"Onestep"
16.0697674418605,"Vector"
17.6086956521739,"Tabular"
14.75,"Onestep"
15.5714285714286,"Vector"
15.952380952381,"Tabular"
16.4102564102564,"Onestep"
14.0714285714286,"Vector"
17.6304347826087,"Tabular"
13.2857142857143,"Onestep"
16.5862068965517,"Vector"
13.8461538461538,"Tabular"
14.8461538461538,"Onestep"
14.9032258064516,"Vector"
17.7027027027027,"Tabular"
15.6363636363636,"Onestep"
14.8148148148148,"Vector"
15.3333333333333,"Tabular"
15.6875,"Onestep"
17.4347826086957,"Vector"
16.9583333333333,"Tabular"
15.65625,"Onestep"
16.0952380952381,"Vector"
12.3636363636364,"Tabular"
15.3913043478261,"Onestep"
14.2173913043478,"Vector"
15.76,"Tabular"
15.8333333333333,"Onestep"
17.1621621621622,"Vector"
16.3870967741935,"Tabular"
16.2558139534884,"Onestep"
17.4545454545455,"Vector"
14.92,"Tabular"
17.6190476190476,"Onestep"
16.0416666666667,"Vector"
14.8823529411765,"Tabular"
15.3333333333333,"Onestep"
12.52,"Vector"
14.5172413793103,"Tabular"
16.3333333333333,"Onestep"
17.2333333333333,"Vector"
13.6521739130435,"Tabular"
14.8888888888889,"Onestep"
12.9782608695652,"Vector"
16.3461538461538,"Tabular"
15,"Onestep"
15.9302325581395,"Vector"
17.3863636363636,"Tabular"
13.0645161290323,"Onestep"
15.5,"Vector"
16.8787878787879,"Tabular"
12.0833333333333,"Onestep"
13.3,"Vector"
16.2439024390244,"Tabular"
17.1590909090909,"Onestep"
12.5789473684211,"Vector"
12.9714285714286,"Tabular"
16.2258064516129,"Onestep"
17.3548387096774,"Vector"
14.1071428571429,"Tabular"
15.5555555555556,"Onestep"
17.2105263157895,"Vector"
15.44,"Tabular"
16.92,"Onestep"
13.2941176470588,"Vector"
16.1724137931034,"Tabular"
18.375,"Onestep"
13.3076923076923,"Vector"
13.5,"Tabular"
19.0645161290323,"Onestep"
18.8809523809524,"Vector"
14.7297297297297,"Tabular"
14.9354838709677,"Onestep"
15.3333333333333,"Vector"
16.2083333333333,"Tabular"
17.8846153846154,"Onestep"
15.8888888888889,"Vector"
15.4,"Tabular"
15.780487804878,"Onestep"
16.7647058823529,"Vector"
14.2666666666667,"Tabular"
12.2105263157895,"Onestep"
14.32,"Vector"
17,"Tabular"
14.4210526315789,"Onestep"
17.6666666666667,"Vector"
17.9090909090909,"Tabular"
17.5555555555556,"Onestep"
18.8636363636364,"Vector"
15.5714285714286,"Tabular"
14.1739130434783,"Onestep"
12.3571428571429,"Vector"
14.9047619047619,"Tabular"
16.0833333333333,"Onestep"
16.4210526315789,"Vector"
12.55,"Tabular"
12.4736842105263,"Onestep"
15.2941176470588,"Vector"
19.4,"Tabular"
12.1,"Onestep"
14.9130434782609,"Vector"
16.2857142857143,"Tabular"
16.5897435897436,"Onestep"
16.08,"Vector"
15.4318181818182,"Tabular"
12.2571428571429,"Onestep"
14.1666666666667,"Vector"
15,"Tabular"
16.304347826087,"Onestep"
15.8387096774194,"Vector"
13.2,"Tabular"
15.7777777777778,"Onestep"
14.2727272727273,"Vector"
16.7,"Tabular"
15.2631578947368,"Onestep"
11.6333333333333,"Vector"
11.3809523809524,"Tabular"
14.8064516129032,"Onestep"
14.9428571428571,"Vector"
12.6666666666667,"Tabular"
16.2307692307692,"Onestep"
12.6666666666667,"Vector"
16.5,"Tabular"
13.6756756756757,"Onestep"
15.5,"Vector"
13.5185185185185,"Tabular"
19.4193548387097,"Onestep"
15.0454545454545,"Vector"
14.625,"Tabular"
20.2051282051282,"Onestep"
15.7096774193548,"Vector"
12.1904761904762,"Tabular"
15.1388888888889,"Onestep"
13.8260869565217,"Vector"
14.4444444444444,"Tabular"
13.5,"Onestep"
13.9545454545455,"Vector"
18.5,"Tabular"
18.8363636363636,"Onestep"
17.2058823529412,"Vector"
15.9666666666667,"Tabular"
14.5625,"Onestep"
14.9130434782609,"Vector"
17,"Tabular"
17.6296296296296,"Onestep"
16.8181818181818,"Vector"
14.9090909090909,"Tabular"
14.0967741935484,"Onestep"
18.8484848484848,"Vector"
18.7777777777778,"Tabular"
17.3333333333333,"Onestep"
15.9285714285714,"Vector"
16.3921568627451,"Tabular"
18.8421052631579,"Onestep"
13.8275862068966,"Vector"
17.7368421052632,"Tabular"
15.9166666666667,"Onestep"
15.6666666666667,"Vector"
14,"Tabular"
16.952380952381,"Onestep"
14.6875,"Vector"
14.5,"Tabular"
15.5909090909091,"Onestep"
13.775,"Vector"
15,"Tabular"
17.1052631578947,"Onestep"
14.7714285714286,"Vector"
16.0789473684211,"Tabular"
18.59375,"Onestep"
16.5151515151515,"Vector"
13.8695652173913,"Tabular"
15.3666666666667,"Onestep"
15.4666666666667,"Vector"
14.8,"Tabular"
14.5833333333333,"Onestep"
16.2857142857143,"Vector"
12.9,"Tabular"
16.9210526315789,"Onestep"
14.1458333333333,"Vector"
17.7608695652174,"Tabular"
17.1666666666667,"Onestep"
16.4736842105263,"Vector"
14.9230769230769,"Tabular"
15.4736842105263,"Onestep"
15.1739130434783,"Vector"
15.2903225806452,"Tabular"
15.625,"Onestep"
15.375,"Vector"
15.6666666666667,"Tabular"
12.3333333333333,"Onestep"
18,"Vector"
12.9444444444444,"Tabular"
14.3333333333333,"Onestep"
15.6896551724138,"Vector"
14.4347826086957,"Tabular"
15.25,"Onestep"
16.2564102564103,"Vector"
15.25,"Tabular"
13.8636363636364,"Onestep"
14.5384615384615,"Vector"
14.7826086956522,"Tabular"
17.6410256410256,"Onestep"
17.2258064516129,"Vector"
13.5952380952381,"Tabular"
17.1219512195122,"Onestep"
17.4230769230769,"Vector"
16.1935483870968,"Tabular"
15.36,"Onestep"
14.0606060606061,"Vector"
13.2222222222222,"Tabular"
14.9545454545455,"Onestep"
14.7619047619048,"Vector"
16.1333333333333,"Tabular"
15.84,"Onestep"
13.9047619047619,"Vector"
15.7058823529412,"Tabular"
15.7826086956522,"Onestep"
15.7826086956522,"Vector"
17.7428571428571,"Tabular"
13.8461538461538,"Onestep"
14.8846153846154,"Vector"
15.8181818181818,"Tabular"
13.4444444444444,"Onestep"
15.84,"Vector"
12.0975609756098,"Tabular"
14.48,"Onestep"
14.3333333333333,"Vector"
13.547619047619,"Tabular"
15.3714285714286,"Onestep"
16.2083333333333,"Vector"
15.625,"Tabular"
17.6764705882353,"Onestep"
17.5555555555556,"Vector"
16.5714285714286,"Tabular"
15.2368421052632,"Onestep"
13,"Vector"
15.4193548387097,"Tabular"
13.1428571428571,"Onestep"
15,"Vector"
18.53125,"Tabular"
15.25,"Onestep"
17.5,"Vector"
16.5625,"Tabular"
14.1578947368421,"Onestep"
14.2702702702703,"Vector"
15.44,"Tabular"
16.8444444444444,"Onestep"
13.1142857142857,"Vector"
11.6521739130435,"Tabular"
12.0869565217391,"Onestep"
18.1739130434783,"Vector"
16,"Tabular"
12.972972972973,"Onestep"
14.9268292682927,"Vector"
16.7045454545455,"Tabular"
13.1666666666667,"Onestep"
14.6129032258065,"Vector"
14.2162162162162,"Tabular"
14.7142857142857,"Onestep"
16.4444444444444,"Vector"
15.7857142857143,"Tabular"
11.2142857142857,"Onestep"
14.1818181818182,"Vector"
17.25,"Tabular"
15.6153846153846,"Onestep"
17.1481481481481,"Vector"
18.8148148148148,"Tabular"
12.3684210526316,"Onestep"
16.2,"Vector"
16.7931034482759,"Tabular"
15.9047619047619,"Onestep"
12.6521739130435,"Vector"
16.0588235294118,"Tabular"
14.3421052631579,"Onestep"
16.875,"Vector"
17.3913043478261,"Tabular"
16.1875,"Onestep"
16.1951219512195,"Vector"
16.5625,"Tabular"
14.5,"Onestep"
16.6176470588235,"Vector"
18.4,"Tabular"
14.6136363636364,"Onestep"
14.2068965517241,"Vector"
14.3157894736842,"Tabular"
12.2903225806452,"Onestep"
14.7307692307692,"Vector"
17.1304347826087,"Tabular"
17.5555555555556,"Onestep"
13.9047619047619,"Vector"
12.25,"Tabular"
16.3125,"Onestep"
14.1923076923077,"Vector"
14.45,"Tabular"
18.9268292682927,"Onestep"
17.125,"Vector"
14.1,"Tabular"
16.0714285714286,"Onestep"
15.390243902439,"Vector"
17.24,"Tabular"
17.5227272727273,"Onestep"
17.7352941176471,"Vector"
18,"Tabular"
16.3829787234043,"Onestep"
14.4736842105263,"Vector"
17.1111111111111,"Tabular"
13.08,"Onestep"
13.1363636363636,"Vector"
14.9130434782609,"Tabular"
13.3225806451613,"Onestep"
18.5588235294118,"Vector"
14.5833333333333,"Tabular"
15.3488372093023,"Onestep"
14.8888888888889,"Vector"
13.8235294117647,"Tabular"
17.65,"Onestep"
13,"Vector"
15.5714285714286,"Tabular"
13.6111111111111,"Onestep"
15.5333333333333,"Vector"
15.1666666666667,"Tabular"
13.16,"Onestep"
16.6315789473684,"Vector"
15.3076923076923,"Tabular"
13.9655172413793,"Onestep"
15.2592592592593,"Vector"
18.3783783783784,"Tabular"
13,"Onestep"
17.1818181818182,"Vector"
14.3714285714286,"Tabular"
17.0588235294118,"Onestep"
16.59375,"Vector"
12.5,"Tabular"
12.6153846153846,"Onestep"
17.6969696969697,"Vector"
15.1428571428571,"Tabular"
20.25,"Onestep"
16.5882352941176,"Vector"
13.4444444444444,"Tabular"
14.9459459459459,"Onestep"
15.4117647058824,"Vector"
16.3103448275862,"Tabular"
15.8518518518519,"Onestep"
16.32,"Vector"
15.4117647058824,"Tabular"
16.59375,"Onestep"
16.4736842105263,"Vector"
14.8125,"Tabular"
16.952380952381,"Onestep"
18.1666666666667,"Vector"
15,"Tabular"
15.8684210526316,"Onestep"
14.475,"Vector"
15.03125,"Tabular"
16.3846153846154,"Onestep"
16.0909090909091,"Vector"
14.8333333333333,"Tabular"
13.2888888888889,"Onestep"
19,"Vector"
16.24,"Tabular"
13.8,"Onestep"
17.3170731707317,"Vector"
18.1176470588235,"Tabular"
16.8,"Onestep"
14.75,"Vector"
14.75,"Tabular"
16.1621621621622,"Onestep"
14.4117647058824,"Vector"
14.0833333333333,"Tabular"
18.2307692307692,"Onestep"
15.625,"Vector"
15.9090909090909,"Tabular"
14.05,"Onestep"
15.8048780487805,"Vector"
15.9111111111111,"Tabular"
14.4324324324324,"Onestep"
13.3076923076923,"Vector"
13.6666666666667,"Tabular"
19.6578947368421,"Onestep"
13.375,"Vector"
16,"Tabular"
17.0952380952381,"Onestep"
15.6875,"Vector"
15.3333333333333,"Tabular"
15.9722222222222,"Onestep"
15.8421052631579,"Vector"
14.1034482758621,"Tabular"
15.6071428571429,"Onestep"
16.0769230769231,"Vector"
15.2941176470588,"Tabular"
18.25,"Onestep"
16.3947368421053,"Vector"
17.6842105263158,"Tabular"
16.7931034482759,"Onestep"
11.7647058823529,"Vector"
15.2307692307692,"Tabular"
17.258064516129,"Onestep"
18.0263157894737,"Vector"
14.375,"Tabular"
15,"Onestep"
15.3714285714286,"Vector"
14.7826086956522,"Tabular"
14.1,"Onestep"
17.6363636363636,"Vector"
15.6666666666667,"Tabular"
16,"Onestep"
17.6923076923077,"Vector"
11.84,"Tabular"
12.7894736842105,"Onestep"
14.0322580645161,"Vector"
19.6857142857143,"Tabular"
13.1428571428571,"Onestep"
15.15625,"Vector"
18.15,"Tabular"
13.25,"Onestep"
14.1666666666667,"Vector"
18.7878787878788,"Tabular"
16.1470588235294,"Onestep"
12.375,"Vector"
17.85,"Tabular"
17.7666666666667,"Onestep"
17.8518518518519,"Vector"
15.5,"Tabular"
16.3684210526316,"Onestep"
16.6,"Vector"
18,"Tabular"
17.2105263157895,"Onestep"
16.5714285714286,"Vector"
16.8214285714286,"Tabular"
15.4782608695652,"Onestep"
14.8787878787879,"Vector"
19.7727272727273,"Tabular"
18.3636363636364,"Onestep"
16.046511627907,"Vector"
16.448275862069,"Tabular"
12.2222222222222,"Onestep"
15.64,"Vector"
15.5882352941176,"Tabular"
11.7222222222222,"Onestep"
12,"Vector"
14.5555555555556,"Tabular"
14.6363636363636,"Onestep"
12.1538461538462,"Vector"
15.3548387096774,"Tabular"
14,"Onestep"
15.4603174603175,"Vector"
15.2571428571429,"Tabular"
17.1538461538462,"Onestep"
14.9,"Vector"
15.1851851851852,"Tabular"
17.4642857142857,"Onestep"
14.1666666666667,"Vector"
15.4814814814815,"Tabular"
16.5454545454545,"Onestep"
15.4,"Vector"
15.3461538461538,"Tabular"
13.4347826086957,"Onestep"
17.4545454545455,"Vector"
14.4,"Tabular"
15.3243243243243,"Onestep"
14.125,"Vector"
16.3333333333333,"Tabular"
18.952380952381,"Onestep"
13.75,"Vector"
16.25,"Tabular"
16.1578947368421,"Onestep"
16.7,"Vector"
14.4,"Tabular"
14.3125,"Onestep"
17.6538461538462,"Vector"
13.6206896551724,"Tabular"
14.4583333333333,"Onestep"
15.4285714285714,"Vector"
16.1515151515152,"Tabular"
15.125,"Onestep"
16.6122448979592,"Vector"
11.7428571428571,"Tabular"
15.4285714285714,"Onestep"
16.2105263157895,"Vector"
15.6111111111111,"Tabular"
11.4782608695652,"Onestep"
15.7714285714286,"Vector"
16.6551724137931,"Tabular"
15.0689655172414,"Onestep"
17.609756097561,"Vector"
16.8333333333333,"Tabular"
14.8888888888889,"Onestep"
17.8378378378378,"Vector"
16.8235294117647,"Tabular"
17.3235294117647,"Onestep"
18.0277777777778,"Vector"
17.3103448275862,"Tabular"
14.3888888888889,"Onestep"
16.45,"Vector"
13.4285714285714,"Tabular"
18.1666666666667,"Onestep"
14.9166666666667,"Vector"
18.8333333333333,"Tabular"
15.6923076923077,"Onestep"
16.6037735849057,"Vector"
14.0714285714286,"Tabular"
14.7352941176471,"Onestep"
12.6111111111111,"Vector"
14.2142857142857,"Tabular"
15.1785714285714,"Onestep"
15.7222222222222,"Vector"
18.8214285714286,"Tabular"
14.5217391304348,"Onestep"
15.4117647058824,"Vector"
16.0416666666667,"Tabular"
12.7222222222222,"Onestep"
14.7586206896552,"Vector"
15.7142857142857,"Tabular"
13.1707317073171,"Onestep"
15.8888888888889,"Vector"
19.5384615384615,"Tabular"
17.1875,"Onestep"
14.2368421052632,"Vector"
16.8275862068966,"Tabular"
15.1428571428571,"Onestep"
17.2666666666667,"Vector"
15.0869565217391,"Tabular"
14.6,"Onestep"
17.0222222222222,"Vector"
11.1538461538462,"Tabular"
17.375,"Onestep"
19.3333333333333,"Vector"
14.6060606060606,"Tabular"
14.8,"Onestep"
17.3928571428571,"Vector"
16.1538461538462,"Tabular"
16.1875,"Onestep"
12.1363636363636,"Vector"
15.3,"Tabular"
13.8421052631579,"Onestep"
15.1666666666667,"Vector"
13.5263157894737,"Tabular"
13.5,"Onestep"
15.2619047619048,"Vector"
16.5862068965517,"Tabular"
14.2857142857143,"Onestep"
16.2142857142857,"Vector"
15.5,"Tabular"
14.1481481481481,"Onestep"
15.5,"Vector"
14.7142857142857,"Tabular"
16.1190476190476,"Onestep"
13.4736842105263,"Vector"
14.6785714285714,"Tabular"
14.9444444444444,"Onestep"
16.8648648648649,"Vector"
17.4761904761905,"Tabular"
16.6315789473684,"Onestep"
14.6444444444444,"Vector"
14.84,"Tabular"
14.9473684210526,"Onestep"
17.1428571428571,"Vector"
15.4090909090909,"Tabular"
12.8666666666667,"Onestep"
14.75,"Vector"
14,"Tabular"
15.9047619047619,"Onestep"
15.3225806451613,"Vector"
16.5111111111111,"Tabular"
16.551724137931,"Onestep"
16.7333333333333,"Vector"
13.4,"Tabular"
18.1363636363636,"Onestep"
13.8888888888889,"Vector"
16.1463414634146,"Tabular"
13.53125,"Onestep"
16.3913043478261,"Vector"
18.6363636363636,"Tabular"
11.9375,"Onestep"
14.030303030303,"Vector"
12.8571428571429,"Tabular"
18.4705882352941,"Onestep"
12.6129032258065,"Vector"
16.258064516129,"Tabular"
13.5555555555556,"Onestep"
12,"Vector"
15.9210526315789,"Tabular"
13.92,"Onestep"
15.8823529411765,"Vector"
16.1578947368421,"Tabular"
12.8666666666667,"Onestep"
20.3428571428571,"Vector"
19.2666666666667,"Tabular"
18.037037037037,"Onestep"
15.8,"Vector"
16.5128205128205,"Tabular"
14.6666666666667,"Onestep"
19.0357142857143,"Vector"
17.38,"Tabular"
20.0322580645161,"Onestep"
17.7083333333333,"Vector"
15.0689655172414,"Tabular"
12.8666666666667,"Onestep"
17.5,"Vector"
16.6,"Tabular"
17.92,"Onestep"
16.2592592592593,"Vector"
15.3913043478261,"Tabular"
17.9,"Onestep"
15.7241379310345,"Vector"
17.9318181818182,"Tabular"
13.8965517241379,"Onestep"
15.304347826087,"Vector"
12,"Tabular"
14.375,"Onestep"
15.5454545454545,"Vector"
14.4545454545455,"Tabular"
18.3870967741935,"Onestep"
19.2857142857143,"Vector"
15.2307692307692,"Tabular"
20.0625,"Onestep"
15.4,"Vector"
19.6274509803922,"Tabular"
14.1428571428571,"Onestep"
14.3409090909091,"Vector"
15.3157894736842,"Tabular"
14.6875,"Onestep"
16.7931034482759,"Vector"
15.5714285714286,"Tabular"
13.5172413793103,"Onestep"
18.7627118644068,"Vector"
16.6285714285714,"Tabular"
13.375,"Onestep"
15.35,"Vector"
15.7,"Tabular"
18.3777777777778,"Onestep"
15.8125,"Vector"
15.3947368421053,"Tabular"
16.46875,"Onestep"
15.9,"Vector"
14.5652173913043,"Tabular"
14.7647058823529,"Onestep"
15.0833333333333,"Vector"
14.25,"Tabular"
15.304347826087,"Onestep"
13.8846153846154,"Vector"
13.3888888888889,"Tabular"
15.2,"Onestep"
13.2941176470588,"Vector"
16.125,"Tabular"
14.2352941176471,"Onestep"
16.1379310344828,"Vector"
15.6,"Tabular"
13.9166666666667,"Onestep"
13.8846153846154,"Vector"
15.9230769230769,"Tabular"
17.4705882352941,"Onestep"
16.25,"Vector"
16.8863636363636,"Tabular"
14.7142857142857,"Onestep"
14.7692307692308,"Vector"
17.9285714285714,"Tabular"
12.9666666666667,"Onestep"
18.0769230769231,"Vector"
15.4333333333333,"Tabular"
15.44,"Onestep"
14,"Vector"
13.6571428571429,"Tabular"
13.3,"Onestep"
16.3,"Vector"
14.2,"Tabular"
13.1388888888889,"Onestep"
14.6296296296296,"Vector"
10.95,"Tabular"
15.8181818181818,"Onestep"
16.4242424242424,"Vector"
15.3636363636364,"Tabular"
15.1538461538462,"Onestep"
16.5,"Vector"
15.7931034482759,"Tabular"
15.3703703703704,"Onestep"
14.5714285714286,"Vector"
17.1515151515152,"Tabular"
14.2068965517241,"Onestep"
13.1,"Vector"
16.8666666666667,"Tabular"
16.6923076923077,"Onestep"
15.8,"Vector"
16.5238095238095,"Tabular"
13,"Onestep"
15.5333333333333,"Vector"
17.030303030303,"Tabular"
17.7209302325581,"Onestep"
15.875,"Vector"
18.5,"Tabular"
14,"Onestep"
14.1666666666667,"Vector"
13.625,"Tabular"
17.741935483871,"Onestep"
13.4782608695652,"Vector"
16.3,"Tabular"
13.2857142857143,"Onestep"
13.8095238095238,"Vector"
15.0357142857143,"Tabular"
17.0769230769231,"Onestep"
14.0434782608696,"Vector"
13.9333333333333,"Tabular"
16,"Onestep"
14.8,"Vector"
17.6410256410256,"Tabular"
15.1111111111111,"Onestep"
15.4,"Vector"
16.8387096774194,"Tabular"
18.921568627451,"Onestep"
16.7142857142857,"Vector"
14.3488372093023,"Tabular"
13,"Onestep"
16.3030303030303,"Vector"
14.6818181818182,"Tabular"
17.4285714285714,"Onestep"
13.0714285714286,"Vector"
15.6666666666667,"Tabular"
15,"Onestep"
15.2222222222222,"Vector"
11.8333333333333,"Tabular"
15.7142857142857,"Onestep"
11.9375,"Vector"
15.9375,"Tabular"
15.695652173913,"Onestep"
15.4444444444444,"Vector"
13.8571428571429,"Tabular"
19.3214285714286,"Onestep"
19.4117647058824,"Vector"
14.9565217391304,"Tabular"
14.3333333333333,"Onestep"
13.0416666666667,"Vector"
14.6410256410256,"Tabular"
17.6896551724138,"Onestep"
15.4,"Vector"
16.4285714285714,"Tabular"
15.7777777777778,"Onestep"
15.6470588235294,"Vector"
17.0697674418605,"Tabular"
16.8285714285714,"Onestep"
15.8787878787879,"Vector"
15.4,"Tabular"
18.8125,"Onestep"
11.4736842105263,"Vector"
16.030303030303,"Tabular"
14.5,"Onestep"
14.8461538461538,"Vector"
15.4285714285714,"Tabular"
16.4186046511628,"Onestep"
16.5,"Vector"
18.5833333333333,"Tabular"
16.3846153846154,"Onestep"
12.72,"Vector"
12.625,"Tabular"
19.0833333333333,"Onestep"
19.4666666666667,"Vector"
14.3181818181818,"Tabular"
15.3,"Onestep"
13.5555555555556,"Vector"
17.8648648648649,"Tabular"
17.1785714285714,"Onestep"
13.9473684210526,"Vector"
15.3125,"Tabular"
12.6428571428571,"Onestep"
11.5,"Vector"
14,"Tabular"
18,"Onestep"
14.1578947368421,"Vector"
13.12,"Tabular"
16.0217391304348,"Onestep"
14.1052631578947,"Vector"
15.6666666666667,"Tabular"
15.3333333333333,"Onestep"
14.9677419354839,"Vector"
12.9285714285714,"Tabular"
17.4736842105263,"Onestep"
13.7586206896552,"Vector"
12.1739130434783,"Tabular"
16.4722222222222,"Onestep"
17.3333333333333,"Vector"
15.3714285714286,"Tabular"
15.35,"Onestep"
13.6052631578947,"Vector"
15.15,"Tabular"
14,"Onestep"
16.2758620689655,"Vector"
14.2857142857143,"Tabular"
15.0833333333333,"Onestep"
17.1142857142857,"Vector"
16.7407407407407,"Tabular"
15.3076923076923,"Onestep"
16.84,"Vector"
17.125,"Tabular"
16.05,"Onestep"
15.9166666666667,"Vector"
13.1176470588235,"Tabular"
16.9333333333333,"Onestep"
13.3571428571429,"Vector"
14.25,"Tabular"
14.2631578947368,"Onestep"
16.8333333333333,"Vector"
16,"Tabular"
14.7272727272727,"Onestep"
15.9,"Vector"
14.5862068965517,"Tabular"
15.68,"Onestep"
14.7368421052632,"Vector"
13,"Tabular"
18.5625,"Onestep"
15.9166666666667,"Vector"
17.258064516129,"Tabular"
16.125,"Onestep"
17.5714285714286,"Vector"
15.3783783783784,"Tabular"
17.4333333333333,"Onestep"
15.25,"Vector"
17.0833333333333,"Tabular"
15.8333333333333,"Onestep"
15.1,"Vector"
12.6666666666667,"Tabular"
17.4782608695652,"Onestep"
15.804347826087,"Vector"
17.1190476190476,"Tabular"
14.1052631578947,"Onestep"
19.1034482758621,"Vector"
14.5483870967742,"Tabular"
15,"Onestep"
15.5769230769231,"Vector"
14.7619047619048,"Tabular"
14.6333333333333,"Onestep"
11.25,"Vector"
15.8387096774194,"Tabular"
15.8529411764706,"Onestep"
14.5217391304348,"Vector"
15.3333333333333,"Tabular"
16.85,"Onestep"
13.1176470588235,"Vector"
17.8863636363636,"Tabular"
14.4705882352941,"Onestep"
14.6086956521739,"Vector"
15.5,"Tabular"
15.2105263157895,"Onestep"
17.258064516129,"Vector"
14.8378378378378,"Tabular"
16.6744186046512,"Onestep"
13.6666666666667,"Vector"
16.5,"Tabular"
14.64,"Onestep"
17.7741935483871,"Vector"
15.8461538461538,"Tabular"
16.1891891891892,"Onestep"
13.9,"Vector"
14.9354838709677,"Tabular"
18.85,"Onestep"
15.8461538461538,"Vector"
15,"Tabular"
16.6666666666667,"Onestep"
13.9705882352941,"Vector"
17.0769230769231,"Tabular"
16.5555555555556,"Onestep"
17.5238095238095,"Vector"
13.88,"Tabular"
15.8620689655172,"Onestep"
14.3076923076923,"Vector"
14.85,"Tabular"
14.2941176470588,"Onestep"
16.32,"Vector"
17,"Tabular"
14.6129032258065,"Onestep"
16.9090909090909,"Vector"
17.6,"Tabular"
14.6296296296296,"Onestep"
13.5652173913043,"Vector"
20.3428571428571,"Tabular"
12,"Onestep"
16.1666666666667,"Vector"
15.9333333333333,"Tabular"
16.1081081081081,"Onestep"
14.4761904761905,"Vector"
13.2222222222222,"Tabular"
13.9642857142857,"Onestep"
16.1481481481481,"Vector"
14.1282051282051,"Tabular"
15.675,"Onestep"
19.2727272727273,"Vector"
17.3333333333333,"Tabular"
17.3793103448276,"Onestep"
18.0588235294118,"Vector"
15.6969696969697,"Tabular"
14.6666666666667,"Onestep"
13.8928571428571,"Vector"
13.8333333333333,"Tabular"
14.8125,"Onestep"
14.7391304347826,"Vector"
15.7727272727273,"Tabular"
15.3125,"Onestep"
15.8529411764706,"Vector"
13.3448275862069,"Tabular"
14.1,"Onestep"
12.24,"Vector"
17.1666666666667,"Tabular"
18.6623376623377,"Onestep"
11.2173913043478,"Vector"
14.5862068965517,"Tabular"
14.9166666666667,"Onestep"
15.3947368421053,"Vector"
12.125,"Tabular"
18.551724137931,"Onestep"
16.25,"Vector"
15.0625,"Tabular"
11.44,"Onestep"
13.3571428571429,"Vector"
12.9259259259259,"Tabular"
15.2258064516129,"Onestep"
15.3939393939394,"Vector"
13.9,"Tabular"
15.0294117647059,"Onestep"
19.56,"Vector"
16.6111111111111,"Tabular"
14.6923076923077,"Onestep"
18.9107142857143,"Vector"
15.8857142857143,"Tabular"
18.9347826086957,"Onestep"
16.1578947368421,"Vector"
13.7647058823529,"Tabular"
17.5384615384615,"Onestep"
19.3947368421053,"Vector"
16.2941176470588,"Tabular"
18.5454545454545,"Onestep"
15.7380952380952,"Vector"
14.8,"Tabular"
14.8157894736842,"Onestep"
17.1666666666667,"Vector"
15.0243902439024,"Tabular"
13.5405405405405,"Onestep"
11.4,"Vector"
15.4848484848485,"Tabular"
14.0833333333333,"Onestep"
15.8181818181818,"Vector"
16.12,"Tabular"
17.4390243902439,"Onestep"
14.75,"Vector"
16.8076923076923,"Tabular"
14.24,"Onestep"
12.5,"Vector"
15.4285714285714,"Tabular"
14.7222222222222,"Onestep"
14.9772727272727,"Vector"
15.7058823529412,"Tabular"
18.3333333333333,"Onestep"
12.037037037037,"Vector"
17.1860465116279,"Tabular"
16.8928571428571,"Onestep"
18.8947368421053,"Vector"
17.8,"Tabular"
15,"Onestep"
16.0454545454545,"Vector"
13.0416666666667,"Tabular"
17.0740740740741,"Onestep"
15.974358974359,"Vector"
14.8823529411765,"Tabular"
16.6521739130435,"Onestep"
15.71875,"Vector"
16.1666666666667,"Tabular"
16.5333333333333,"Onestep"
17.5,"Vector"
18.6086956521739,"Tabular"
16.3529411764706,"Onestep"
16.3111111111111,"Vector"
15.4390243902439,"Tabular"
16.2608695652174,"Onestep"
14.2105263157895,"Vector"
17.3428571428571,"Tabular"
15.4,"Onestep"
12.9285714285714,"Vector"
17.08,"Tabular"
16.3333333333333,"Onestep"
18.5,"Vector"
15.15,"Tabular"
17.3030303030303,"Onestep"
16.5925925925926,"Vector"
17.5151515151515,"Tabular"
19.3333333333333,"Onestep"
14.3846153846154,"Vector"
19.9047619047619,"Tabular"
15.8518518518519,"Onestep"
